,state,category,type,date,crimes,total_population,total_gdp,lat,lon,crime/pop,gdp/pop
716,Perlis,assault,robbery_solo_armed,2019-01-01,0,254,12307.761,6.486354167,100.2250625,0.00%,48.46
717,Perlis,assault,robbery_solo_armed,2020-01-01,0,284.9,11475.709,6.486354167,100.2250625,0.00%,40.28
718,Perlis,assault,robbery_solo_armed,2021-01-01,0,287.6,11820.437,6.486354167,100.2250625,0.00%,41.10
719,Perlis,assault,robbery_solo_armed,2022-01-01,0,289.8,12518.711,6.486354167,100.2250625,0.00%,43.20
720,Perlis,assault,robbery_solo_armed,2023-01-01,0,293.1,12692.014,6.486354167,100.2250625,0.00%,43.30
721,Perlis,assault,robbery_solo_unarmed,2016-01-01,9,251,11156.171,6.486354167,100.2250625,3.59%,44.45
722,Perlis,assault,robbery_solo_unarmed,2017-01-01,28,252,11377.708,6.486354167,100.2250625,11.11%,45.15
723,Perlis,assault,robbery_solo_unarmed,2018-01-01,33,253.5,11796.07,6.486354167,100.2250625,13.02%,46.53
724,Perlis,assault,robbery_solo_unarmed,2019-01-01,21,254,12307.761,6.486354167,100.2250625,8.27%,48.46
725,Perlis,assault,robbery_solo_unarmed,2020-01-01,11,284.9,11475.709,6.486354167,100.2250625,3.86%,40.28
726,Perlis,assault,robbery_solo_unarmed,2021-01-01,5,287.6,11820.437,6.486354167,100.2250625,1.74%,41.10
727,Perlis,assault,robbery_solo_unarmed,2022-01-01,13,289.8,12518.711,6.486354167,100.2250625,4.49%,43.20
728,Perlis,assault,robbery_solo_unarmed,2023-01-01,10,293.1,12692.014,6.486354167,100.2250625,3.41%,43.30
729,Perlis,property,break_in,2016-01-01,85,251,11156.171,6.486354167,100.2250625,33.86%,44.45
730,Perlis,property,break_in,2017-01-01,88,252,11377.708,6.486354167,100.2250625,34.92%,45.15
731,Perlis,property,break_in,2018-01-01,54,253.5,11796.07,6.486354167,100.2250625,21.30%,46.53
732,Perlis,property,break_in,2019-01-01,111,254,12307.761,6.486354167,100.2250625,43.70%,48.46
733,Perlis,property,break_in,2020-01-01,155,284.9,11475.709,6.486354167,100.2250625,54.41%,40.28
734,Perlis,property,break_in,2021-01-01,102,287.6,11820.437,6.486354167,100.2250625,35.47%,41.10
735,Perlis,property,break_in,2022-01-01,101,289.8,12518.711,6.486354167,100.2250625,34.85%,43.20
736,Perlis,property,break_in,2023-01-01,94,293.1,12692.014,6.486354167,100.2250625,32.07%,43.30
737,Perlis,property,theft_other,2016-01-01,209,251,11156.171,6.486354167,100.2250625,83.27%,44.45
738,Perlis,property,theft_other,2017-01-01,182,252,11377.708,6.486354167,100.2250625,72.22%,45.15
739,Perlis,property,theft_other,2018-01-01,192,253.5,11796.07,6.486354167,100.2250625,75.74%,46.53
740,Perlis,property,theft_other,2019-01-01,187,254,12307.761,6.486354167,100.2250625,73.62%,48.46
741,Perlis,property,theft_other,2020-01-01,158,284.9,11475.709,6.486354167,100.2250625,55.46%,40.28
742,Perlis,property,theft_other,2021-01-01,195,287.6,11820.437,6.486354167,100.2250625,67.80%,41.10
743,Perlis,property,theft_other,2022-01-01,156,289.8,12518.711,6.486354167,100.2250625,53.83%,43.20
744,Perlis,property,theft_other,2023-01-01,115,293.1,12692.014,6.486354167,100.2250625,39.24%,43.30
745,Perlis,property,theft_vehicle_lorry,2016-01-01,4,251,11156.171,6.486354167,100.2250625,1.59%,44.45
746,Perlis,property,theft_vehicle_lorry,2017-01-01,5,252,11377.708,6.486354167,100.2250625,1.98%,45.15
747,Perlis,property,theft_vehicle_lorry,2018-01-01,2,253.5,11796.07,6.486354167,100.2250625,0.79%,46.53
748,Perlis,property,theft_vehicle_lorry,2019-01-01,2,254,12307.761,6.486354167,100.2250625,0.79%,48.46
749,Perlis,property,theft_vehicle_lorry,2020-01-01,0,284.9,11475.709,6.486354167,100.2250625,0.00%,40.28
750,Perlis,property,theft_vehicle_lorry,2021-01-01,0,287.6,11820.437,6.486354167,100.2250625,0.00%,41.10
751,Perlis,property,theft_vehicle_lorry,2022-01-01,2,289.8,12518.711,6.486354167,100.2250625,0.69%,43.20
752,Perlis,property,theft_vehicle_lorry,2023-01-01,0,293.1,12692.014,6.486354167,100.2250625,0.00%,43.30
753,Perlis,property,theft_vehicle_motorcar,2016-01-01,20,251,11156.171,6.486354167,100.2250625,7.97%,44.45
754,Perlis,property,theft_vehicle_motorcar,2017-01-01,11,252,11377.708,6.486354167,100.2250625,4.37%,45.15
755,Perlis,property,theft_vehicle_motorcar,2018-01-01,14,253.5,11796.07,6.486354167,100.2250625,5.52%,46.53
756,Perlis,property,theft_vehicle_motorcar,2019-01-01,17,254,12307.761,6.486354167,100.2250625,6.69%,48.46
757,Perlis,property,theft_vehicle_motorcar,2020-01-01,6,284.9,11475.709,6.486354167,100.2250625,2.11%,40.28
758,Perlis,property,theft_vehicle_motorcar,2021-01-01,3,287.6,11820.437,6.486354167,100.2250625,1.04%,41.10
759,Perlis,property,theft_vehicle_motorcar,2022-01-01,8,289.8,12518.711,6.486354167,100.2250625,2.76%,43.20
760,Perlis,property,theft_vehicle_motorcar,2023-01-01,4,293.1,12692.014,6.486354167,100.2250625,1.36%,43.30
761,Perlis,property,theft_vehicle_motorcycle,2016-01-01,228,251,11156.171,6.486354167,100.2250625,90.84%,44.45
762,Perlis,property,theft_vehicle_motorcycle,2017-01-01,186,252,11377.708,6.486354167,100.2250625,73.81%,45.15
763,Perlis,property,theft_vehicle_motorcycle,2018-01-01,175,253.5,11796.07,6.486354167,100.2250625,69.03%,46.53
764,Perlis,property,theft_vehicle_motorcycle,2019-01-01,89,254,12307.761,6.486354167,100.2250625,35.04%,48.46
765,Perlis,property,theft_vehicle_motorcycle,2020-01-01,93,284.9,11475.709,6.486354167,100.2250625,32.64%,40.28
766,Perlis,property,theft_vehicle_motorcycle,2021-01-01,56,287.6,11820.437,6.486354167,100.2250625,19.47%,41.10
767,Perlis,property,theft_vehicle_motorcycle,2022-01-01,53,289.8,12518.711,6.486354167,100.2250625,18.29%,43.20
768,Perlis,property,theft_vehicle_motorcycle,2023-01-01,51,293.1,12692.014,6.486354167,100.2250625,17.40%,43.30
769,Pulau Pinang,assault,causing_injury,2016-01-01,312,1717.7,165031.233,5.376699375,100.3990266,18.16%,96.08
770,Pulau Pinang,assault,causing_injury,2017-01-01,275,1744.1,173576.624,5.376699375,100.3990266,15.77%,99.52
771,Pulau Pinang,assault,causing_injury,2018-01-01,295,1762.8,182477.617,5.376699375,100.3990266,16.73%,103.52
772,Pulau Pinang,assault,causing_injury,2019-01-01,341,1768.8,189284.772,5.376699375,100.3990266,19.28%,107.01
773,Pulau Pinang,assault,causing_injury,2020-01-01,313,1740.4,185350.753,5.376699375,100.3990266,17.98%,106.50
774,Pulau Pinang,assault,causing_injury,2021-01-01,379,1740,198267.621,5.376699375,100.3990266,21.78%,113.95
775,Pulau Pinang,assault,causing_injury,2022-01-01,405,1740.9,224629.071,5.376699375,100.3990266,23.26%,129.03
776,Pulau Pinang,assault,causing_injury,2023-01-01,333,1772.6,231961.931,5.376699375,100.3990266,18.79%,130.86
777,Pulau Pinang,assault,murder,2016-01-01,28,1717.7,165031.233,5.376699375,100.3990266,1.63%,96.08
778,Pulau Pinang,assault,murder,2017-01-01,17,1744.1,173576.624,5.376699375,100.3990266,0.97%,99.52
779,Pulau Pinang,assault,murder,2018-01-01,21,1762.8,182477.617,5.376699375,100.3990266,1.19%,103.52
780,Pulau Pinang,assault,murder,2019-01-01,15,1768.8,189284.772,5.376699375,100.3990266,0.85%,107.01
781,Pulau Pinang,assault,murder,2020-01-01,16,1740.4,185350.753,5.376699375,100.3990266,0.92%,106.50
782,Pulau Pinang,assault,murder,2021-01-01,13,1740,198267.621,5.376699375,100.3990266,0.75%,113.95
783,Pulau Pinang,assault,murder,2022-01-01,10,1740.9,224629.071,5.376699375,100.3990266,0.57%,129.03
784,Pulau Pinang,assault,murder,2023-01-01,12,1772.6,231961.931,5.376699375,100.3990266,0.68%,130.86
785,Pulau Pinang,assault,rape,2016-01-01,65,1717.7,165031.233,5.376699375,100.3990266,3.78%,96.08
786,Pulau Pinang,assault,rape,2017-01-01,80,1744.1,173576.624,5.376699375,100.3990266,4.59%,99.52
787,Pulau Pinang,assault,rape,2018-01-01,72,1762.8,182477.617,5.376699375,100.3990266,4.08%,103.52
788,Pulau Pinang,assault,rape,2019-01-01,80,1768.8,189284.772,5.376699375,100.3990266,4.52%,107.01
789,Pulau Pinang,assault,rape,2020-01-01,88,1740.4,185350.753,5.376699375,100.3990266,5.06%,106.50
790,Pulau Pinang,assault,rape,2021-01-01,88,1740,198267.621,5.376699375,100.3990266,5.06%,113.95
791,Pulau Pinang,assault,rape,2022-01-01,124,1740.9,224629.071,5.376699375,100.3990266,7.12%,129.03
792,Pulau Pinang,assault,rape,2023-01-01,98,1772.6,231961.931,5.376699375,100.3990266,5.53%,130.86
793,Pulau Pinang,assault,robbery_gang_armed,2016-01-01,2,1717.7,165031.233,5.376699375,100.3990266,0.12%,96.08
794,Pulau Pinang,assault,robbery_gang_armed,2017-01-01,0,1744.1,173576.624,5.376699375,100.3990266,0.00%,99.52
795,Pulau Pinang,assault,robbery_gang_armed,2018-01-01,0,1762.8,182477.617,5.376699375,100.3990266,0.00%,103.52
796,Pulau Pinang,assault,robbery_gang_armed,2019-01-01,2,1768.8,189284.772,5.376699375,100.3990266,0.11%,107.01
797,Pulau Pinang,assault,robbery_gang_armed,2020-01-01,2,1740.4,185350.753,5.376699375,100.3990266,0.11%,106.50
798,Pulau Pinang,assault,robbery_gang_armed,2021-01-01,0,1740,198267.621,5.376699375,100.3990266,0.00%,113.95
799,Pulau Pinang,assault,robbery_gang_armed,2022-01-01,2,1740.9,224629.071,5.376699375,100.3990266,0.11%,129.03
800,Pulau Pinang,assault,robbery_gang_armed,2023-01-01,1,1772.6,231961.931,5.376699375,100.3990266,0.06%,130.86
801,Pulau Pinang,assault,robbery_gang_unarmed,2016-01-01,406,1717.7,165031.233,5.376699375,100.3990266,23.64%,96.08
802,Pulau Pinang,assault,robbery_gang_unarmed,2017-01-01,481,1744.1,173576.624,5.376699375,100.3990266,27.58%,99.52
803,Pulau Pinang,assault,robbery_gang_unarmed,2018-01-01,301,1762.8,182477.617,5.376699375,100.3990266,17.08%,103.52
804,Pulau Pinang,assault,robbery_gang_unarmed,2019-01-01,400,1768.8,189284.772,5.376699375,100.3990266,22.61%,107.01
805,Pulau Pinang,assault,robbery_gang_unarmed,2020-01-01,166,1740.4,185350.753,5.376699375,100.3990266,9.54%,106.50
806,Pulau Pinang,assault,robbery_gang_unarmed,2021-01-01,260,1740,198267.621,5.376699375,100.3990266,14.94%,113.95
807,Pulau Pinang,assault,robbery_gang_unarmed,2022-01-01,212,1740.9,224629.071,5.376699375,100.3990266,12.18%,129.03
808,Pulau Pinang,assault,robbery_gang_unarmed,2023-01-01,193,1772.6,231961.931,5.376699375,100.3990266,10.89%,130.86
809,Pulau Pinang,assault,robbery_solo_armed,2016-01-01,1,1717.7,165031.233,5.376699375,100.3990266,0.06%,96.08
810,Pulau Pinang,assault,robbery_solo_armed,2017-01-01,0,1744.1,173576.624,5.376699375,100.3990266,0.00%,99.52
811,Pulau Pinang,assault,robbery_solo_armed,2018-01-01,1,1762.8,182477.617,5.376699375,100.3990266,0.06%,103.52
812,Pulau Pinang,assault,robbery_solo_armed,2019-01-01,0,1768.8,189284.772,5.376699375,100.3990266,0.00%,107.01
813,Pulau Pinang,assault,robbery_solo_armed,2020-01-01,0,1740.4,185350.753,5.376699375,100.3990266,0.00%,106.50
814,Pulau Pinang,assault,robbery_solo_armed,2021-01-01,0,1740,198267.621,5.376699375,100.3990266,0.00%,113.95
815,Pulau Pinang,assault,robbery_solo_armed,2022-01-01,0,1740.9,224629.071,5.376699375,100.3990266,0.00%,129.03
816,Pulau Pinang,assault,robbery_solo_armed,2023-01-01,0,1772.6,231961.931,5.376699375,100.3990266,0.00%,130.86
817,Pulau Pinang,assault,robbery_solo_unarmed,2016-01-01,224,1717.7,165031.233,5.376699375,100.3990266,13.04%,96.08
818,Pulau Pinang,assault,robbery_solo_unarmed,2017-01-01,225,1744.1,173576.624,5.376699375,100.3990266,12.90%,99.52
819,Pulau Pinang,assault,robbery_solo_unarmed,2018-01-01,200,1762.8,182477.617,5.376699375,100.3990266,11.35%,103.52
820,Pulau Pinang,assault,robbery_solo_unarmed,2019-01-01,218,1768.8,189284.772,5.376699375,100.3990266,12.32%,107.01
821,Pulau Pinang,assault,robbery_solo_unarmed,2020-01-01,257,1740.4,185350.753,5.376699375,100.3990266,14.77%,106.50
822,Pulau Pinang,assault,robbery_solo_unarmed,2021-01-01,191,1740,198267.621,5.376699375,100.3990266,10.98%,113.95
823,Pulau Pinang,assault,robbery_solo_unarmed,2022-01-01,194,1740.9,224629.071,5.376699375,100.3990266,11.14%,129.03
824,Pulau Pinang,assault,robbery_solo_unarmed,2023-01-01,183,1772.6,231961.931,5.376699375,100.3990266,10.32%,130.86
825,Pulau Pinang,property,break_in,2016-01-01,917,1717.7,165031.233,5.376699375,100.3990266,53.39%,96.08
826,Pulau Pinang,property,break_in,2017-01-01,868,1744.1,173576.624,5.376699375,100.3990266,49.77%,99.52
827,Pulau Pinang,property,break_in,2018-01-01,855,1762.8,182477.617,5.376699375,100.3990266,48.50%,103.52
828,Pulau Pinang,property,break_in,2019-01-01,1036,1768.8,189284.772,5.376699375,100.3990266,58.57%,107.01
829,Pulau Pinang,property,break_in,2020-01-01,736,1740.4,185350.753,5.376699375,100.3990266,42.29%,106.50
830,Pulau Pinang,property,break_in,2021-01-01,785,1740,198267.621,5.376699375,100.3990266,45.11%,113.95
831,Pulau Pinang,property,break_in,2022-01-01,627,1740.9,224629.071,5.376699375,100.3990266,36.02%,129.03
832,Pulau Pinang,property,break_in,2023-01-01,745,1772.6,231961.931,5.376699375,100.3990266,42.03%,130.86
833,Pulau Pinang,property,theft_other,2016-01-01,1201,1717.7,165031.233,5.376699375,100.3990266,69.92%,96.08
834,Pulau Pinang,property,theft_other,2017-01-01,861,1744.1,173576.624,5.376699375,100.3990266,49.37%,99.52
835,Pulau Pinang,property,theft_other,2018-01-01,860,1762.8,182477.617,5.376699375,100.3990266,48.79%,103.52
836,Pulau Pinang,property,theft_other,2019-01-01,1035,1768.8,189284.772,5.376699375,100.3990266,58.51%,107.01
837,Pulau Pinang,property,theft_other,2020-01-01,859,1740.4,185350.753,5.376699375,100.3990266,49.36%,106.50
838,Pulau Pinang,property,theft_other,2021-01-01,1234,1740,198267.621,5.376699375,100.3990266,70.92%,113.95
839,Pulau Pinang,property,theft_other,2022-01-01,1017,1740.9,224629.071,5.376699375,100.3990266,58.42%,129.03
840,Pulau Pinang,property,theft_other,2023-01-01,1181,1772.6,231961.931,5.376699375,100.3990266,66.63%,130.86
841,Pulau Pinang,property,theft_vehicle_lorry,2016-01-01,110,1717.7,165031.233,5.376699375,100.3990266,6.40%,96.08
842,Pulau Pinang,property,theft_vehicle_lorry,2017-01-01,66,1744.1,173576.624,5.376699375,100.3990266,3.78%,99.52
843,Pulau Pinang,property,theft_vehicle_lorry,2018-01-01,76,1762.8,182477.617,5.376699375,100.3990266,4.31%,103.52
844,Pulau Pinang,property,theft_vehicle_lorry,2019-01-01,73,1768.8,189284.772,5.376699375,100.3990266,4.13%,107.01
845,Pulau Pinang,property,theft_vehicle_lorry,2020-01-01,29,1740.4,185350.753,5.376699375,100.3990266,1.67%,106.50
846,Pulau Pinang,property,theft_vehicle_lorry,2021-01-01,22,1740,198267.621,5.376699375,100.3990266,1.26%,113.95
847,Pulau Pinang,property,theft_vehicle_lorry,2022-01-01,33,1740.9,224629.071,5.376699375,100.3990266,1.90%,129.03
848,Pulau Pinang,property,theft_vehicle_lorry,2023-01-01,31,1772.6,231961.931,5.376699375,100.3990266,1.75%,130.86
849,Pulau Pinang,property,theft_vehicle_motorcar,2016-01-01,449,1717.7,165031.233,5.376699375,100.3990266,26.14%,96.08
850,Pulau Pinang,property,theft_vehicle_motorcar,2017-01-01,357,1744.1,173576.624,5.376699375,100.3990266,20.47%,99.52
851,Pulau Pinang,property,theft_vehicle_motorcar,2018-01-01,350,1762.8,182477.617,5.376699375,100.3990266,19.85%,103.52
852,Pulau Pinang,property,theft_vehicle_motorcar,2019-01-01,314,1768.8,189284.772,5.376699375,100.3990266,17.75%,107.01
853,Pulau Pinang,property,theft_vehicle_motorcar,2020-01-01,156,1740.4,185350.753,5.376699375,100.3990266,8.96%,106.50
854,Pulau Pinang,property,theft_vehicle_motorcar,2021-01-01,97,1740,198267.621,5.376699375,100.3990266,5.57%,113.95
855,Pulau Pinang,property,theft_vehicle_motorcar,2022-01-01,142,1740.9,224629.071,5.376699375,100.3990266,8.16%,129.03
856,Pulau Pinang,property,theft_vehicle_motorcar,2023-01-01,153,1772.6,231961.931,5.376699375,100.3990266,8.63%,130.86
857,Pulau Pinang,property,theft_vehicle_motorcycle,2016-01-01,2401,1717.7,165031.233,5.376699375,100.3990266,139.78%,96.08
858,Pulau Pinang,property,theft_vehicle_motorcycle,2017-01-01,2322,1744.1,173576.624,5.376699375,100.3990266,133.13%,99.52
859,Pulau Pinang,property,theft_vehicle_motorcycle,2018-01-01,1986,1762.8,182477.617,5.376699375,100.3990266,112.66%,103.52
860,Pulau Pinang,property,theft_vehicle_motorcycle,2019-01-01,1704,1768.8,189284.772,5.376699375,100.3990266,96.34%,107.01
861,Pulau Pinang,property,theft_vehicle_motorcycle,2020-01-01,1231,1740.4,185350.753,5.376699375,100.3990266,70.73%,106.50
862,Pulau Pinang,property,theft_vehicle_motorcycle,2021-01-01,761,1740,198267.621,5.376699375,100.3990266,43.74%,113.95
863,Pulau Pinang,property,theft_vehicle_motorcycle,2022-01-01,697,1740.9,224629.071,5.376699375,100.3990266,40.04%,129.03
864,Pulau Pinang,property,theft_vehicle_motorcycle,2023-01-01,674,1772.6,231961.931,5.376699375,100.3990266,38.02%,130.86
865,Sabah,assault,causing_injury,2016-01-01,213,3802.8,155055.547,5.761908046,116.7007115,5.60%,40.77
866,Sabah,assault,causing_injury,2017-01-01,230,3855.9,167641.059,5.761908046,116.7007115,5.96%,43.48
867,Sabah,assault,causing_injury,2018-01-01,216,3898.4,170046.059,5.761908046,116.7007115,5.54%,43.62
868,Sabah,assault,causing_injury,2019-01-01,221,3904.4,171246.205,5.761908046,116.7007115,5.66%,43.86
869,Sabah,assault,causing_injury,2020-01-01,176,3418.8,155652.969,5.761908046,116.7007115,5.15%,45.53
870,Sabah,assault,causing_injury,2021-01-01,148,3412.6,157999.624,5.761908046,116.7007115,4.34%,46.30
871,Sabah,assault,causing_injury,2022-01-01,169,3414.9,164241.104,5.761908046,116.7007115,4.95%,48.10
872,Sabah,assault,causing_injury,2023-01-01,176,3596.7,166396.021,5.761908046,116.7007115,4.89%,46.26
873,Sabah,assault,murder,2016-01-01,60,3802.8,155055.547,5.761908046,116.7007115,1.58%,40.77
874,Sabah,assault,murder,2017-01-01,36,3855.9,167641.059,5.761908046,116.7007115,0.93%,43.48
875,Sabah,assault,murder,2018-01-01,37,3898.4,170046.059,5.761908046,116.7007115,0.95%,43.62
876,Sabah,assault,murder,2019-01-01,28,3904.4,171246.205,5.761908046,116.7007115,0.72%,43.86
877,Sabah,assault,murder,2020-01-01,24,3418.8,155652.969,5.761908046,116.7007115,0.70%,45.53
878,Sabah,assault,murder,2021-01-01,15,3412.6,157999.624,5.761908046,116.7007115,0.44%,46.30
879,Sabah,assault,murder,2022-01-01,24,3414.9,164241.104,5.761908046,116.7007115,0.70%,48.10
880,Sabah,assault,murder,2023-01-01,26,3596.7,166396.021,5.761908046,116.7007115,0.72%,46.26
881,Sabah,assault,rape,2016-01-01,193,3802.8,155055.547,5.761908046,116.7007115,5.08%,40.77
882,Sabah,assault,rape,2017-01-01,211,3855.9,167641.059,5.761908046,116.7007115,5.47%,43.48
883,Sabah,assault,rape,2018-01-01,178,3898.4,170046.059,5.761908046,116.7007115,4.57%,43.62
884,Sabah,assault,rape,2019-01-01,219,3904.4,171246.205,5.761908046,116.7007115,5.61%,43.86
885,Sabah,assault,rape,2020-01-01,153,3418.8,155652.969,5.761908046,116.7007115,4.48%,45.53
886,Sabah,assault,rape,2021-01-01,140,3412.6,157999.624,5.761908046,116.7007115,4.10%,46.30
887,Sabah,assault,rape,2022-01-01,197,3414.9,164241.104,5.761908046,116.7007115,5.77%,48.10
888,Sabah,assault,rape,2023-01-01,225,3596.7,166396.021,5.761908046,116.7007115,6.26%,46.26
889,Sabah,assault,robbery_gang_armed,2016-01-01,3,3802.8,155055.547,5.761908046,116.7007115,0.08%,40.77
890,Sabah,assault,robbery_gang_armed,2017-01-01,0,3855.9,167641.059,5.761908046,116.7007115,0.00%,43.48
891,Sabah,assault,robbery_gang_armed,2018-01-01,1,3898.4,170046.059,5.761908046,116.7007115,0.03%,43.62
892,Sabah,assault,robbery_gang_armed,2019-01-01,3,3904.4,171246.205,5.761908046,116.7007115,0.08%,43.86
893,Sabah,assault,robbery_gang_armed,2020-01-01,1,3418.8,155652.969,5.761908046,116.7007115,0.03%,45.53
894,Sabah,assault,robbery_gang_armed,2021-01-01,0,3412.6,157999.624,5.761908046,116.7007115,0.00%,46.30
895,Sabah,assault,robbery_gang_armed,2022-01-01,2,3414.9,164241.104,5.761908046,116.7007115,0.06%,48.10
896,Sabah,assault,robbery_gang_armed,2023-01-01,2,3596.7,166396.021,5.761908046,116.7007115,0.06%,46.26
897,Sabah,assault,robbery_gang_unarmed,2016-01-01,118,3802.8,155055.547,5.761908046,116.7007115,3.10%,40.77
898,Sabah,assault,robbery_gang_unarmed,2017-01-01,163,3855.9,167641.059,5.761908046,116.7007115,4.23%,43.48
899,Sabah,assault,robbery_gang_unarmed,2018-01-01,71,3898.4,170046.059,5.761908046,116.7007115,1.82%,43.62
900,Sabah,assault,robbery_gang_unarmed,2019-01-01,78,3904.4,171246.205,5.761908046,116.7007115,2.00%,43.86
901,Sabah,assault,robbery_gang_unarmed,2020-01-01,76,3418.8,155652.969,5.761908046,116.7007115,2.22%,45.53
902,Sabah,assault,robbery_gang_unarmed,2021-01-01,50,3412.6,157999.624,5.761908046,116.7007115,1.47%,46.30
903,Sabah,assault,robbery_gang_unarmed,2022-01-01,53,3414.9,164241.104,5.761908046,116.7007115,1.55%,48.10
904,Sabah,assault,robbery_gang_unarmed,2023-01-01,48,3596.7,166396.021,5.761908046,116.7007115,1.33%,46.26
905,Sabah,assault,robbery_solo_armed,2016-01-01,0,3802.8,155055.547,5.761908046,116.7007115,0.00%,40.77
906,Sabah,assault,robbery_solo_armed,2017-01-01,0,3855.9,167641.059,5.761908046,116.7007115,0.00%,43.48
907,Sabah,assault,robbery_solo_armed,2018-01-01,0,3898.4,170046.059,5.761908046,116.7007115,0.00%,43.62
908,Sabah,assault,robbery_solo_armed,2019-01-01,0,3904.4,171246.205,5.761908046,116.7007115,0.00%,43.86
909,Sabah,assault,robbery_solo_armed,2020-01-01,0,3418.8,155652.969,5.761908046,116.7007115,0.00%,45.53
910,Sabah,assault,robbery_solo_armed,2021-01-01,0,3412.6,157999.624,5.761908046,116.7007115,0.00%,46.30
911,Sabah,assault,robbery_solo_armed,2022-01-01,0,3414.9,164241.104,5.761908046,116.7007115,0.00%,48.10
912,Sabah,assault,robbery_solo_armed,2023-01-01,1,3596.7,166396.021,5.761908046,116.7007115,0.03%,46.26
913,Sabah,assault,robbery_solo_unarmed,2016-01-01,60,3802.8,155055.547,5.761908046,116.7007115,1.58%,40.77
914,Sabah,assault,robbery_solo_unarmed,2017-01-01,121,3855.9,167641.059,5.761908046,116.7007115,3.14%,43.48
915,Sabah,assault,robbery_solo_unarmed,2018-01-01,77,3898.4,170046.059,5.761908046,116.7007115,1.98%,43.62
916,Sabah,assault,robbery_solo_unarmed,2019-01-01,90,3904.4,171246.205,5.761908046,116.7007115,2.31%,43.86
917,Sabah,assault,robbery_solo_unarmed,2020-01-01,53,3418.8,155652.969,5.761908046,116.7007115,1.55%,45.53
918,Sabah,assault,robbery_solo_unarmed,2021-01-01,61,3412.6,157999.624,5.761908046,116.7007115,1.79%,46.30
919,Sabah,assault,robbery_solo_unarmed,2022-01-01,71,3414.9,164241.104,5.761908046,116.7007115,2.08%,48.10
920,Sabah,assault,robbery_solo_unarmed,2023-01-01,56,3596.7,166396.021,5.761908046,116.7007115,1.56%,46.26
921,Sabah,property,break_in,2016-01-01,1757,3802.8,155055.547,5.761908046,116.7007115,46.20%,40.77
922,Sabah,property,break_in,2017-01-01,1908,3855.9,167641.059,5.761908046,116.7007115,49.48%,43.48
923,Sabah,property,break_in,2018-01-01,1881,3898.4,170046.059,5.761908046,116.7007115,48.25%,43.62
924,Sabah,property,break_in,2019-01-01,1806,3904.4,171246.205,5.761908046,116.7007115,46.26%,43.86
925,Sabah,property,break_in,2020-01-01,1332,3418.8,155652.969,5.761908046,116.7007115,38.96%,45.53
926,Sabah,property,break_in,2021-01-01,1122,3412.6,157999.624,5.761908046,116.7007115,32.88%,46.30
927,Sabah,property,break_in,2022-01-01,1297,3414.9,164241.104,5.761908046,116.7007115,37.98%,48.10
928,Sabah,property,break_in,2023-01-01,1370,3596.7,166396.021,5.761908046,116.7007115,38.09%,46.26
929,Sabah,property,theft_other,2016-01-01,1744,3802.8,155055.547,5.761908046,116.7007115,45.86%,40.77
930,Sabah,property,theft_other,2017-01-01,2541,3855.9,167641.059,5.761908046,116.7007115,65.90%,43.48
931,Sabah,property,theft_other,2018-01-01,2952,3898.4,170046.059,5.761908046,116.7007115,75.72%,43.62
932,Sabah,property,theft_other,2019-01-01,2627,3904.4,171246.205,5.761908046,116.7007115,67.28%,43.86
933,Sabah,property,theft_other,2020-01-01,1553,3418.8,155652.969,5.761908046,116.7007115,45.43%,45.53
934,Sabah,property,theft_other,2021-01-01,1534,3412.6,157999.624,5.761908046,116.7007115,44.95%,46.30
935,Sabah,property,theft_other,2022-01-01,1765,3414.9,164241.104,5.761908046,116.7007115,51.69%,48.10
936,Sabah,property,theft_other,2023-01-01,1699,3596.7,166396.021,5.761908046,116.7007115,47.24%,46.26
937,Sabah,property,theft_vehicle_lorry,2016-01-01,136,3802.8,155055.547,5.761908046,116.7007115,3.58%,40.77
938,Sabah,property,theft_vehicle_lorry,2017-01-01,116,3855.9,167641.059,5.761908046,116.7007115,3.01%,43.48
939,Sabah,property,theft_vehicle_lorry,2018-01-01,74,3898.4,170046.059,5.761908046,116.7007115,1.90%,43.62
940,Sabah,property,theft_vehicle_lorry,2019-01-01,81,3904.4,171246.205,5.761908046,116.7007115,2.07%,43.86
941,Sabah,property,theft_vehicle_lorry,2020-01-01,36,3418.8,155652.969,5.761908046,116.7007115,1.05%,45.53
942,Sabah,property,theft_vehicle_lorry,2021-01-01,25,3412.6,157999.624,5.761908046,116.7007115,0.73%,46.30
943,Sabah,property,theft_vehicle_lorry,2022-01-01,41,3414.9,164241.104,5.761908046,116.7007115,1.20%,48.10
944,Sabah,property,theft_vehicle_lorry,2023-01-01,35,3596.7,166396.021,5.761908046,116.7007115,0.97%,46.26
945,Sabah,property,theft_vehicle_motorcar,2016-01-01,233,3802.8,155055.547,5.761908046,116.7007115,6.13%,40.77
946,Sabah,property,theft_vehicle_motorcar,2017-01-01,244,3855.9,167641.059,5.761908046,116.7007115,6.33%,43.48
947,Sabah,property,theft_vehicle_motorcar,2018-01-01,160,3898.4,170046.059,5.761908046,116.7007115,4.10%,43.62
948,Sabah,property,theft_vehicle_motorcar,2019-01-01,157,3904.4,171246.205,5.761908046,116.7007115,4.02%,43.86
949,Sabah,property,theft_vehicle_motorcar,2020-01-01,77,3418.8,155652.969,5.761908046,116.7007115,2.25%,45.53
